115.68 0.0030
116.08 0.0223
116.31 0.0423
116.70 0.2081
117.30 0.0093
117.62 0.1147
118.88 0.0001
119.37 0.0072
119.70 0.0076
120.01 0.0823
120.04 0.0579
120.25 0.2153
120.39 0.0172
120.39 0.0345
121.20 0.0759
122.48 0.0005
123.01 0.0001
123.37 0.0058
123.41 0.0142
123.59 0.0042
123.99 0.0702
124.11 0.0038
124.44 0.1662
125.47 0.0275
125.63 0.0045
126.06 0.0203
126.75 0.0635
126.92 0.0004
127.08 0.0606
127.64 0.1307
127.87 0.0155
128.19 0.0157
129.36 0.0365
129.75 0.0186
130.12 0.0201
130.31 0.0017
130.88 0.0947
131.16 0.0031
131.34 0.0430
131.87 0.0094
132.50 0.0038
133.22 0.0682
133.89 0.1152
134.41 0.0072
134.72 0.0027
135.75 0.0842
137.14 0.0355
137.37 0.0394
137.49 0.0131
138.26 0.0044
138.49 0.0442
139.37 0.0479
141.98 0.0231
145.84 0.1431
145.94 0.0807
148.26 0.0182
149.21 0.0252
154.81 0.0176
156.99 0.0008
158.07 0.0018
163.50 0.0000
167.07 0.0312
167.43 0.0465
168.32 0.0059
177.40 0.0239
180.62 0.0000
181.47 0.0009
187.73 0.0000
