134.69 0.0784
135.14 0.0573
135.36 0.1211
136.00 0.0985
136.65 0.0219
137.09 0.0041
137.29 0.0124
137.38 0.0106
137.47 0.0056
137.77 0.0601
138.13 0.0003
138.18 0.0297
138.27 0.0489
138.72 0.0087
139.43 0.0012
139.87 0.0069
140.48 0.0029
140.57 0.0455
140.89 0.0023
141.26 0.0201
141.76 0.0066
142.38 0.0013
142.44 0.0010
143.73 0.0039
144.95 0.0040
145.18 0.0048
145.40 0.0019
145.61 0.0019
145.89 0.0011
146.46 0.0141
146.79 0.0063
147.00 0.0036
147.63 0.0052
147.75 0.0028
148.23 0.0021
148.31 0.0044
148.99 0.0998
150.84 0.0138
151.78 0.0059
152.12 0.0003
153.27 0.0001
154.41 0.0002
155.44 0.0145
158.21 0.0024
158.74 0.0110
158.81 0.0284
158.92 0.0087
159.22 0.0378
159.75 0.0068
160.13 0.0252
160.59 0.0407
161.32 0.0003
161.70 0.0157
166.35 0.0060
168.08 0.0011
169.15 0.0000
169.83 0.0024
171.28 0.0108
172.46 0.0015
174.50 0.0008
175.20 0.0013
176.10 0.0000
177.03 0.0003
177.60 0.0118
179.70 0.0018
183.28 0.0028
184.71 0.0000
185.93 0.0005
186.12 0.0001
187.97 0.0019
189.65 0.0542
192.10 0.0001
193.12 0.0198
194.59 0.0069
196.58 0.0000
200.39 0.0048
207.46 0.0273
