115.37 0.0001
115.67 0.1224
115.86 0.0227
116.39 0.0540
117.18 0.0261
117.49 0.0339
117.57 0.1518
117.65 0.0555
118.15 0.0203
118.55 0.1080
119.41 0.0108
119.84 0.0016
120.04 0.0011
120.14 0.0481
120.48 0.1119
120.60 0.0711
120.77 0.0112
120.78 0.0071
121.38 0.0458
121.61 0.1669
122.16 0.0232
122.70 0.0428
122.97 0.0003
123.22 0.0068
124.17 0.0011
124.33 0.0062
124.95 0.0023
126.54 0.1347
126.80 0.1259
127.01 0.0003
127.48 0.0001
127.74 0.0041
128.30 0.0053
128.90 0.0092
129.20 0.0142
129.53 0.0160
129.63 0.0066
129.79 0.1043
130.29 0.0793
130.30 0.0042
130.72 0.0016
130.80 0.0060
131.24 0.0170
131.27 0.0502
131.98 0.0247
132.05 0.0680
132.69 0.0385
133.68 0.0864
133.91 0.0191
134.61 0.0050
135.00 0.0987
135.22 0.0521
135.95 0.0136
136.68 0.0285
136.69 0.0213
137.16 0.0452
139.86 0.0462
140.33 0.0356
140.67 0.0255
140.86 0.0025
141.32 0.0231
142.16 0.0144
142.46 0.0040
143.12 0.0005
144.79 0.0113
147.62 0.0108
148.34 0.0494
149.95 0.1535
152.76 0.0233
157.36 0.0013
157.92 0.0199
163.15 0.0006
168.25 0.0002
170.66 0.0001
170.77 0.0567
173.58 0.0261
181.00 0.0000
182.00 0.0011
184.68 0.0244
188.23 0.0001
