1,-2444.34052590000010
2,-2444.34935569999971
1,-2444.34321150000005
21,-452.02494339999998
1,-452.02297120000003
4,-452.02151090000001
5,-452.03093530000001
6,-452.03200540000000
9,-452.03109130000001
11,-452.03307749999999
12,-452.03138980000000
2,-452.03034129999998
3,-452.02909330000000
7,-452.03167330000002
8,-452.03345379999996
16,-452.03084739999997
17,-452.02051979999999
18,-452.02842800000002
19,-452.02474010000003
20,-452.03030390000004
14,-452.02818129999997
26,-452.03116129999995
27,-452.03006300000004
30,-452.02875659999995
10,-452.03115229999997
13,-452.03373449999998
15,-452.03079079999998
22,-452.02636330000001
23,-452.02531840000000
25,-452.03151240000000
28,-452.02577220000001
29,-452.03076499999997
24,-452.01818320000001
