6.023235211519314, 1.2214138868207897e-20
6.174104521432765, 1.6908212560386897e-19
6.223429242513212, 2.3349436392914975e-19
6.282950802930889, 5.530096172818313e-19
6.3154152518573365, 7.369536575585742e-19
6.347879700783783, 9.87117552334949e-19
6.380798590722254, 1.199677938808386e-18
6.412808598636676, 1.419386046985296e-18
6.4452730475631235, 1.5922934448454337e-18
6.477737496489571, 1.7468064386778957e-18
6.510201945416018, 1.897640551704829e-18
6.542666394342465, 2.04295634352345e-18
6.575130843268911, 2.1937904565503832e-18
6.6075952921953585, 2.333587927160705e-18
6.640059741121805, 2.410844424076942e-18
6.672524190048252, 2.5028164442153135e-18
6.704988638974699, 2.6131828683813605e-18
6.737453087901146, 2.6738844016726866e-18
6.7699175368275935, 2.7511408985889115e-18
6.802381985754041, 2.8283973955051487e-18
6.834846434680487, 2.8909383691992393e-18
6.867310883606934, 2.909332773226915e-18
6.964704230386275, 2.990268150948681e-18
6.997168679312722, 2.9976259125597574e-18
7.0945620260920625, 2.993947031754216e-18
7.159490923944956, 2.9350849388656667e-18
7.191955372871403, 2.8935661412031956e-18
7.242127703030457, 2.8541495611438944e-18
7.274592151956904, 2.8283973955051487e-18
7.307056600883351, 2.769535302616587e-18
7.3395210498097985, 2.7474620177833826e-18
7.371985498736246, 2.684921044089292e-18
7.404449947662693, 2.6665266400616164e-18
7.436914396589139, 2.6131828683813605e-18
7.469378845515586, 2.57087573911771e-18
7.501843294442033, 2.504655884618078e-18
7.53430774336848, 2.4494726725350637e-18
7.599236641221374, 2.3795739372298967e-18
7.631701090147821, 2.3483034503828514e-18
7.666208756139568, 2.269242886917753e-18
7.696629988000715, 2.2345647188117373e-18
7.729094436927161, 2.2213820625918934e-18
7.761558885853608, 2.162519969703338e-18
7.8264877837065026, 2.059511307148361e-18
7.891416681559397, 1.978575929426595e-18
7.95634557941229, 1.897640551704829e-18
7.988810028338737, 1.897640551704829e-18
8.055003774851102, 1.860258449105331e-18
8.086203375118078, 1.8167051739830566e-18
8.118667824044525, 1.8167051739830566e-18
8.152361986945458, 1.760838448194051e-18
8.18359672189742, 1.7366895164626757e-18
8.216061170823865, 1.7357697962612904e-18
8.248525619750312, 1.7357697962612904e-18
8.28099006867676, 1.725836818086345e-18
8.331826189078097, 1.8167051739830566e-18
8.3783834154561, 1.8167051739830566e-18
8.412077578357035, 1.8124897897267164e-18
8.47577676223544, 1.897640551704829e-18
8.508241211161888, 1.897640551704829e-18
8.540705660088335, 1.9399476809684733e-18
8.588667058132707, 2.004830917874405e-18
8.625385656239137, 2.0403150957656156e-18
8.655806888100283, 2.064569768255968e-18
8.692014092777452, 2.16586151368761e-18
8.722703328312356, 2.2406523906208918e-18
8.790255615977488, 2.30979330517243e-18
8.836205928157472, 2.4274312119302665e-18
8.865350149352803, 2.443954351326752e-18
8.89781459827925, 2.464188195757198e-18
8.930279047205698, 2.536399370425841e-18
8.962743496132145, 2.612263148179975e-18
8.995207945058592, 2.688599924894821e-18
9.02767239398504, 2.7640169814082936e-18
9.092601291837934, 2.830236835907913e-18
9.12506574076438, 2.9222088560462846e-18
9.157530189690828, 2.9957864721569867e-18
9.22245908754372, 3.1521389063922194e-18
9.254923536470168, 3.2238770821001447e-18
9.352316883249507, 3.394945039557518e-18
9.384781332175955, 3.4482888112377738e-18
9.417245781102402, 3.508990344529094e-18
9.482174678955296, 3.5917651626536305e-18
9.54710357680819, 3.716847110041818e-18
9.612032474661085, 3.8040891405730755e-18
9.644496923587532, 3.799621928166355e-18
9.678191086488464, 3.770957315223228e-18
9.711469038505726, 3.757407557008472e-18
9.741890270366872, 3.7538403003641435e-18
9.774354719293319, 3.6818977423892375e-18
9.808716441208974, 3.629922601961047e-18
9.865845438995123, 3.1797305124337296e-18
9.89830988792157, 2.789769147047033e-18
9.917493425923562, 2.535006651263744e-18
