200.64 0.0021
193.53 0.0163
189.28 0.0570
187.24 0.1069
183.95 0.0891
181.06 0.0812
176.00 0.0203
174.99 0.0065
173.05 0.0726
171.82 0.0793
170.69 0.0097
166.87 0.0023
166.72 0.0057
166.18 0.0099
164.13 0.0313
163.05 0.0120
162.58 0.0076
161.35 0.0212
160.71 0.0195
159.96 0.0079
158.16 0.0148
157.73 0.0078
156.75 0.0018
156.24 0.0127
156.10 0.0257
